reviewId,userName,userImage,content,category,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,country
0bced6aa-6e54-4a8f-99bf-88eb996da497,Alexander Valentine,https://play-lh.googleusercontent.com/a-/ALV-UjX6IFis73U-lICbQolqlgIrtuWGQeIfK2FtgVg6PfZfporO33t7,"The app has become extremely difficult to use. It slows down to the point where pages take several minutes to load or just don't load at all, ending up by crashing and having to be force-closed. It's nothing to do with my phone - all other apps work fine and my phone is more than powerful enough to handle what should be a simple shopping app. An app like this should not cause these problems. Save frustration and shop through the browser. Or just shop elsewhere.",USER-EXPERIENCE,1,226,28.2.2.100,2024-01-31 23:31:28,,,28.2.2.100,us
5c172cf8-94c5-400a-b3a9-8b87a0ebc730,Alex Major,https://play-lh.googleusercontent.com/a/ACg8ocKVPfJoK6BOe_Nq9ByULnE2yCZWO97Fyg0jvSleOp6KTibSSw=mo,Although I enjoyed Amazon I shared an account with a family member when they canceled their membership and I went to make my own it was INCREDIBLY HARD to sign out of their account and when I went to create my own it said my number was assigned to another account when I don't and haven't had one. I gave up it's such a pain to navigate their menus when signing out or creating an account that it's not even worth the trouble. Wouldn't recommend prime just place a big enough order for free shipping,CUSTOMER-SERVICE,1,1,28.6.0.100,2024-03-30 23:24:34,,,28.6.0.100,us
df14bc83-a4a0-4f45-b641-e014fd40fac8,Durandal IV,https://play-lh.googleusercontent.com/a/ACg8ocLnaPefS6_DWqZy2rihremyaMtKHOCqT1b5XFL-x0HwmKX_EA=mo,"I can no longer filter my search results by prime SHIPPING I am incredibly pissed because I had my app previously set to search for prime shipping only, and realized that an item I just ordered isn't covered by prime. It also looks like Amazon is now removing the prime filter option altogether. What am I paying prime benefits for?",SHIPPING,1,7,28.7.0.100,2024-04-05 21:34:37,,,28.7.0.100,us
5cca1a27-2361-44d9-87fa-2f65940238fa,May Day,https://play-lh.googleusercontent.com/a-/ALV-UjW_c_4SeWgoG5xsqK_z254iKI4taiyD7tGPeAGSdui5rB0DecIV,"On March 28th 2024, I exchanged a fridge through the Amazon app, during which it was promised that I would receive ₹2680 in exchange. However, upon the arrival of the delivery personnel, I was unexpectedly charged an additional ₹600. Despite my request for clarification, no bill or explanation was provided for this extra charge. It was not mentioned during the exchange process on the app. Furthermore, i already paid ₹200 for the pickup service. Its fraud in amazon, dont exchange in amazon..",CUSTOMER-SERVICE,1,1,28.6.0.100,2024-03-30 12:32:45,,,28.6.0.100,us
58c27c82-e19f-452f-ad42-6f40edde118d,Caneesha Myers,https://play-lh.googleusercontent.com/a/ACg8ocJHlTf8VIUJ7UJlL5uEpd1HdrlRlPTfRlirX7UjQjNmeFmeTg=mo,Unable to scroll through product pages. App gets stuck and trying to scroll up and down acts like it's bumping against something. Also being redirected to the app when trying to go to the online site is annoying and inefficient. If I wanted the app I'd open the app.,USER-EXPERIENCE,1,2,28.6.0.100,2024-03-24 9:33:44,,,28.6.0.100,us
ae748f62-5218-440b-9e37-285d5a316f64,Raymond Raymond,https://play-lh.googleusercontent.com/a-/ALV-UjV46_GED3mU0Xiyfm9fk6jMVqqgV8qbROtCYOgq5yr0tskqeNo,"It's really annoying that each time I open the app there's a TV Ad in my face. I don't even do TV (it's mind mush). This puts me off using the app frankly. Also, the listings and reviews are basically a scam. Reviews for totally different items and fake scorings, or the same item from China with many different outlet names (and prices). Corporate lying.",USER-EXPERIENCE,1,60,28.3.0.100,2024-02-17 13:46:10,,,28.3.0.100,us
7d9fc961-067c-4f68-aaf1-2a6fd9d9829b,Julie Martins,https://play-lh.googleusercontent.com/a/ACg8ocLnPnpFDZqXWMfiSKnDNIY-N83qMz_7H_vp_Vc20VbnDAarvA=mo,"App continues to get worse, as everything moves to AI. Can't figure out something on my own, and the useless chat bot just sends you in circles and doesn't actually help get anything done, unless it's one of a few issues (of course never the one you need). Getting sick of worse service while C suite execs continue to gobble up underserved pay.",USER-EXPERIENCE,1,12,28.5.2.100,2024-03-19 1:54:44,,,28.5.2.100,us
988aedc4-7d2b-4e76-8109-2d88ca744124,Colin Dutton,https://play-lh.googleusercontent.com/a/ACg8ocLBle0JpDjU5DZDQ3WvU2RPqS-uH6n12dFT-PmksOhQuHyzDQ=mo,"The solution for the problem below was to turn off the VPN on the AVG anti-virus app. Not ideal. The app has become completely unusable on my Google Pixel 6 Pro since the end of January. I've cleared out the app data, cleared the cache, uninstalled and reinstalled the software several times, all to no avail, all I get is an ""Uh-oh"" message and a picture of a @#£& dog.",USER-EXPERIENCE,1,19,28.4.0.100,2024-03-03 11:06:25,,,28.4.0.100,us
b7111cb0-a58d-4150-a846-996e9fef7755,Jacob Garcia,https://play-lh.googleusercontent.com/a-/ALV-UjWpdBm8VnwCSzQYqFsHqg6zaVrAHL8nf8vbHPOvsVbFOGFvpelT,"Layout is still horrible. Everything is spread out in unconvenient locations. Forced ads are getting worse causing the app the take longer just to open. Video app shouldnt be integrated with shopping app. Need to get rid alexa button always on the way. Dont need wont ever use it. Return process is horrible, more options and they all are still useless. Purposely makes it difficult to cancel subscriptions Inspire tab is bloated addition and just makes this even more awful. Forgets phone number.",USER-EXPERIENCE,1,54,28.5.2.100,2024-03-13 2:47:18,,,28.5.2.100,us
0426eae1-c9f3-40d4-b9ce-8870b5ff8ab8,David Pampuch,https://play-lh.googleusercontent.com/a-/ALV-UjX1bad3wLPBwamJQnjpbEiPD3DPzTQ0z3XYHuuegECmHnzm8PJQ,"I can tell you everything you need to know about Amazon. The reasons your packages get delayed is because, if you don't pick amazon packaging, your item will be tossed off the conveyor by centrifugal force. Then they have to pick your item again. Or the computer system picks the wrong packaging for the item, and again it gets tossed off the conveyor. None of the associates are allowed to think for themselves, so they just do what the computer tells them.",SHIPPING,1,1,28.6.0.100,2024-03-26 12:55:38,,,28.6.0.100,us
a8048842-41e0-4c93-a002-b5bea9f63a75,BJ D,https://play-lh.googleusercontent.com/a/ACg8ocKQJLhqe50dNjjPp_r63wZtn_PaaJpioZm0a8ua6vNFulgOMA=mo,"Update: App obviously no longer works right on tablets. *** Option to ask product questions on any individual items has basically disappeared now. Also, bring back the option that says ""previously viewed"" on products so that you don't keep looking at the same items over and over, wasting my valuable time! And your ""Inspire"" section is hilarious.... all the narcissistic fake faces with bloated lips and dagger nails! And everything in only neutral colors?? What's with that??",USER-EXPERIENCE,1,15,28.6.0.100,2024-03-28 20:54:02,,,28.6.0.100,us
7274857d-e8a0-4192-b525-a8928293d25d,Jason Whyte,https://play-lh.googleusercontent.com/a-/ALV-UjXoG7mSCcibSP2Rmk-iu7iaSiG36il80nxyLxXh1v71x-NA-eEP,"The apps had issues for the last few months, I've given them time to resolve but still nothing. I cannot get to my past orders, wish lists, account info, etc. It will only let me purchase...with the amount of money Amazon brings in, you'd think they'd be on the ball with this stuff...just another reason to disengage and purchase through smaller local companies and give back to our communities. So a year later and I'm updating my review as the latest update made the app even worse...",USER-EXPERIENCE,1,4,28.6.0.100,2024-03-23 19:34:54,,,28.6.0.100,us
0e0bef33-40bf-474b-84d4-5e6c84214e59,Kai Hansen,https://play-lh.googleusercontent.com/a-/ALV-UjWi_9GD11xB58nM70jsTaXvAnD-qApHBqZfTpcjYIIOH7kUkfVO,"Account setup on this service is abysmal. After being locked out three times and having my orders canceled, calling customer service did not fix my issue at all and it was recommended that I create a new account. Upon attempting to do so, I was greeted with 3 different error messages, not to mention that the process to recover my original account no longer works.",CUSTOMER-SERVICE,1,1,28.6.0.100,2024-03-31 16:30:47,,,28.6.0.100,us
992daf0c-3825-410f-a69e-25008060235e,Otto S,https://play-lh.googleusercontent.com/a-/ALV-UjWrtyQRW0V6JIRWHIQ2WJbeHph_EEhDuXnxZyZ6_XOE4sDjFmw,"I added an item to the basket to buy last night, the next day I wanted to make a purchase, but the price changed to a higher one, even though the items were already in the basket. Amazon is a gang of thieves and nothing more. With this kind of customer treatment, I bought this item elsewhere, twice as expensive, but at least they didn't want to cheat me like AMAZON",CUSTOMER-SERVICE,1,1,28.6.0.100,2024-03-27 6:55:18,,,28.6.0.100,us
6b075730-bac0-4427-9efd-c08150ba3a79,Gemelinda CJP,https://play-lh.googleusercontent.com/a/ACg8ocIUXgb3zdqyttY8YpVjTBYBcVXXpDJscvhCB4yezw9R2f1qgg=mo,"The search function on Amazon is terrible. I can search for something very specific, and I get pages and pages of what Amazon wants to sell me before I find the specific thing I want. I have started using a web browser to search instead of using the Amazon search.",USER-EXPERIENCE,1,2,28.6.0.100,2024-04-04 18:15:15,,,28.6.0.100,us
7152f312-661d-4904-9c6a-5b1696c65f5a,Michael A,https://play-lh.googleusercontent.com/a/ACg8ocJAfhXYLCI2AyBgQxyppT-bsJjMrGRlzF1zytB67Knt_lKwQQ=mo,"Recently this app has barely been working. When i try to search for anything I get a message saying ""something went wrong on our end"". Still having this issue after upgrading from Samsung Galaxy s20 to s24 ultra. Ensured updated version and reinstall of amazon app.",USER-EXPERIENCE,1,1,28.6.0.100,2024-03-30 17:09:33,,,28.6.0.100,us
069fb780-d100-4d23-9cab-99738923c60c,flor Gonzalez,https://play-lh.googleusercontent.com/a/ACg8ocKVasom19nTjp5TUXb3T1aNgXkF1wgJhPOB_zaTw2I_DM7KXA=mo,"They are now charging a restocking fee, when you return the item they take almost half of what I paid for. Also, they are now making a huge deal to return your money back. They are taking MONTHS and then if you don't receive it you have to waste more time on a claim because of THEIR OWN MISTAKE. I have 12 Years with Amazon, and on December 2023 they have started to mess up real bad. That is the reason for my 1 star. They don't deserve any star at all. Oo",CUSTOMER-SERVICE,1,2,28.6.0.100,2024-03-24 6:52:34,,,28.6.0.100,us
7f93a1e5-bcc7-45f5-90af-b769ae8e4a84,Jackie Venus,https://play-lh.googleusercontent.com/a-/ALV-UjVJWfMF7BrSNDY0c5GlWSgfrH6EUGpjlgD4rvY7o6AiDQKV3i3q,"I will be deleting this app and my Amazon account in the next couple of months. Also my Blink system. I'd rather pay more somewhere else that's ethical. I have been debating this more because I saved money (despite knowing the cost is under paying the employees and selling junk items) but it took them messing with my cats that drove me to this. I ordered their cat food from here and they refuse to send me my order on time, then refuse to cancel the order. I have no money left to get them more.",CUSTOMER-SERVICE,1,0,28.6.0.100,2024-03-26 17:02:59,,,28.6.0.100,us
8aea13b0-be70-4c71-9a75-632ac81ca734,Bishaaro Aden,https://play-lh.googleusercontent.com/a/ACg8ocLkauhiRPiRciPi8F6mk6PruCRBmFVNID-tNYo5khBVi5urjQ=mo,This did not help me at all I put the wrong address on accident and there canceling my order before shipment but it did not cancel and the customer service was not telling me the right information and was difficult and confusing to understand and now I can't get a refund I my order can't be cancelled this company took my money this is ridiculous never again ordering from here get me a real person to talk to and not some video that doesn't make sense and doesn't have the right screen.,CUSTOMER-SERVICE,1,0,28.6.0.100,2024-03-24 21:17:23,,,28.6.0.100,us
0c67ee39-1c5e-4530-bd55-720f37793a37,Alexis Zarzosa-Grier,https://play-lh.googleusercontent.com/a-/ALV-UjVDrUjBuIJXons0Knjy6bBES6Ayc7WjPkaLNcTvuELD4mOkpOdv,"This app keeps getting buggier on Android, especially on new Android tablets such as the awesome Samsung tablets. Amazon developers really need to come up to par with mobile OS updates. This is disappointing and annoying. Amazon shopping app can't be installed on the latest Samsung S9 tab plus or S9 Tab ultra.",USER-EXPERIENCE,1,1,28.6.0.100,2024-04-05 11:04:20,,,28.6.0.100,us
95e8b24e-4727-4b9a-a073-aaa83a853366,Ashley,https://play-lh.googleusercontent.com/a/ACg8ocLUrBkYBFsTvU7xXEzHEc3iAtT2OtzNGr6YUj1zTvO-Neh3Eg=mo,Amazon has turned into a trash show of Chinese furniture that's usually defective and or returned by someone else and off loaded to you hoping u just throw it out just know I'll return everything u send me that shows any signs of being used for selling it for full price and or defective and everyone else should do the same return it return it !!!!,USER-EXPERIENCE,1,2,28.6.0.100,2024-03-29 21:32:42,,,28.6.0.100,us
c63d1093-9b97-4577-ad46-81237e6cdcf1,David GRAY,https://play-lh.googleusercontent.com/a-/ALV-UjWmA-iBSzRQzWZ0LuqcogfrK9TtcCl2HSTQIToHG2m51jrNK-ZfDA,Worst app ever with continual error screens with dogs that are supposed to make you feel better about how horrendous Amazon is. Issue persists across multiple wifi and carrier networks. All other apps work perfectly fine. Issue is Amazon only. Walmart app works well!! Try using that instead.,USER-EXPERIENCE,1,28,28.6.0.100,2024-03-30 16:06:35,,,28.6.0.100,us
bd053a0d-ca3a-4744-b10e-12aa8afb3293,Lisa Johnson,https://play-lh.googleusercontent.com/a/ACg8ocI6vtJ0y6sQwedCpnJLjpyOWHgH_3WELvrHR9LWNULq0SbLLFE=mo,I had to requested to speak to the Manager and I was told that they couldn't transfer me to one and trying to cancel my order and the Customer service told me they were unable to because it was already ordered. The items was not shipped yet but still unable to cancel my order I am very disappointed with Amazon because that's not how you should treat your customers when they are requesting a Cancel order. I am not pleased with Amazon Unprofessional.,CUSTOMER-SERVICE,1,1,28.7.0.100,2024-04-06 8:30:31,,,28.7.0.100,us
2e558d91-fe67-4062-ab64-9968024ace4b,Liam Morgan,https://play-lh.googleusercontent.com/a/ACg8ocJSoJZ5vXSV-UOIPeaGTnanB9bZNgEv6Tf0BKXKH4AGW7i50Q=mo,"Please introduce a feature where I can filter search results by seller. I'm fed up of having to wade through the jumble sale that is marketplace! Also, way too many sponsored listing's now. Just show me what I've searched for! The hassle of finding what I want now outweighs the little savings on offer!",USER-EXPERIENCE,1,0,28.6.0.100,2024-03-23 8:34:54,,,28.6.0.100,us
479311ec-85e4-4d37-a28e-0934225966ce,DJA,https://play-lh.googleusercontent.com/a-/ALV-UjWnPQtoVya43Eo-l0vKhGHltnyNDgbDmQb8Pqc9OTsWcZxDd-w,"I used to think Amazon was God's gift to shopping. I have now had 3 orders in a row get screwed up. Customer Service was non-existent and when it was it was insulting and condescending. Basically I would have had better luck with Wish or TEMU. Another week has passed. Still nothing. I took of work for ups to pickup.... No show. Amazon is now claiming it's my job to schedule a return with UPS, not there's. If true, why psy for Prime. More Lies.",CUSTOMER-SERVICE,1,1,28.6.0.100,2024-03-25 8:31:07,,,28.6.0.100,us
90de0a9f-9fc8-4141-8e0f-dde90d34e312,Machtïger Krïger,https://play-lh.googleusercontent.com/a-/ALV-UjWLHqOCcosjgGgENbG-LbSTXuEwPkWAC70f3oz38a1Tbn8m-l4,"The current update changed the site to plain and bright. I need the older version as it allows dark theme, search bar is at top not bottom as it is of currently. There should be option to revert back. I dislike 👎 the changes of this current update. May have to uninstall on phone.",USER-EXPERIENCE,1,0,28.6.0.100,2024-03-29 14:00:59,,,28.6.0.100,us
2b941002-fda0-4792-9802-ac42c08d65fc,Joan Ramos,https://play-lh.googleusercontent.com/a/ACg8ocK2m_-7gsY2I6ZYQegMM4vCr5IpF7wdbon7Xu59vzYVKoIglgY=mo,"I downloaded the app & did free trial. Despite canceling, Google play charged my card for membership & are refusing to refund. Called Amazon & they couldn't help, they said Google play needs to refund. So where does the membership money go charged from Google play, if Amazon aren't getting it and can't refund? Scammers",CUSTOMER-SERVICE,1,0,28.6.0.100,2024-03-26 14:15:55,,,28.6.0.100,us
5bda6f9e-310a-45fa-83b4-2c9f89958d79,Elizabeth Cherry,https://play-lh.googleusercontent.com/a-/ALV-UjXOU65gdfEvBIrY_6YR6TngyhjpjM5Z5RRdQJ3hot2yg7yj1qPQ,"Please avoid buying from Amazon, especially if you live in Baltimore, MD. What Amazon is doing is double charging. It's a scam you I added all of the receipts, and nothing makes sense . From what I can see is if you have a subscription item they will take out the money and hold it until Amazon is ready to ship it, then they will charge you again.",CUSTOMER-SERVICE,1,31,28.6.0.100,2024-04-02 10:12:49,,,28.6.0.100,us
c073148d-3d86-4a43-8cbe-5b2a01809dd6,Haley Williams,https://play-lh.googleusercontent.com/a-/ALV-UjWupQJ8G1Lxye-novTpuYPAXTt70FaRLQTmGIFbwIWh1iNk35JS,I canceled my prime membership back in september of 2023 And yet I have been charged for a prime membership every month for the last six months. I have tried to contact amazon and they have just told me that I need to go through google. I have tried contacting google and they say that I have to go through amazon. Both are pointing the blame and neither are fixing the issue. And now I am out nearly one hundred dollars that they have stolen from me.,CUSTOMER-SERVICE,1,2,28.6.0.100,2024-03-29 23:51:43,,,28.6.0.100,us
4cecc3b4-3c26-478c-bebd-6004775c253f,Sean H,https://play-lh.googleusercontent.com/a/ACg8ocLy9nMFqnRO8dT92QBD183lrbnLaA7D0MT1KTkY0rbEZs__Sg=mo,"I cancelled Prime due to the introduction of adverts on Amazon Movies. Since doing so I've actually found it cheaper to buy things elsewhere due to not having to pay Amazon's delivery fees. Surely I can't be the only one, I'd love to see how their greedy action has affected their sales.",USER-EXPERIENCE,1,40,28.6.0.100,2024-03-25 9:13:50,,,28.6.0.100,us
0fd6d126-4a4e-44d3-9342-d49f14ac74bd,Josh H,https://play-lh.googleusercontent.com/a/ACg8ocL5fzs4HJVtcqB99afhSyDkYImEvCCExKWHJDzcFJapUmEaiQ=mo,"Now that amazon has established itself as the most convenient way to get what you want now you pay more for absolutely everything. All the prices have gone up, your prime payment has gone up all because no one can put a specific amount of money on convenience.",USER-EXPERIENCE,1,1,28.6.0.100,2024-04-04 21:11:49,,,28.6.0.100,us
e52303b7-de67-4f05-943d-a907b3d00cfe,Brenda “Tigress” Sifuentes,https://play-lh.googleusercontent.com/a-/ALV-UjWmzyQ6Ye4FjeXXzuGsEErdm91I_NqYakshi-xNWzC0OCC1T1M,I have been trying to recover my account for going on over a month now and I keep getting told I'll receive an email in 24-48 hours. Not only have I not received the email (and I checked spam) I am STILL waiting. I've contacted support multiple times with zero luck! I've submitted the requested information. I am very disappointed in Amazon. It USED to be my #1 go to for shopping.,CUSTOMER-SERVICE,1,0,28.6.0.100,2024-03-29 2:45:32,,,28.6.0.100,us
ab38e114-9c1b-4ea0-81f0-dc39d3c9a969,Sabira Banu,https://play-lh.googleusercontent.com/a/ACg8ocLjZlsdwZ9cIgqo_x4be48tLg1LB8ikRhAaruZI-2LcYKwMiw=mo,This app is quite appreciable as it has many brilliant features for users. But the delivery date is already really late at the first place but then it also gets more delayed by more inconveniences I would really want Amazon to update with their delivery estimated times making them more quick because they are really delayed.This app is very slow I wouldn't recommend anyone for it,SHIPPING,1,1,28.6.0.100,2024-03-25 13:48:50,,,28.6.0.100,us
b4511e58-ca2f-4d01-9d7e-827ab1382118,Ken Moline,https://play-lh.googleusercontent.com/a-/ALV-UjWCGMBYNO3S_zraurUYxMQ4RO0WlloiMhVc3Hno4tXT9HD_krU,Absolute shite since the update only show one large listing at a time with no way to change it back to the old style with multiple listings per screen even took out the app settings section so there's no way to alter the current look whatsoever,USER-EXPERIENCE,1,0,28.6.0.100,2024-04-04 16:06:16,,,28.6.0.100,us
6f97931d-def6-49fa-8fc8-78960d91c143,A,https://play-lh.googleusercontent.com/a/ACg8ocI-3iSeTFI_QjZMD2mg01oGI-6mpYKFt8RQWOL6gjz4VYkuOy4A=mo,"Amazon fresh and Whole foods: Snap/EBT eligible items aren't showing as such in shopping cart. They're showing as cash items, EVEN FRESH VEGETABLES!! You need to fix this immediately! Some families actually rely on this service to grocery shop for the month.",CUSTOMER-SERVICE,1,0,28.6.0.100,2024-04-02 21:53:26,,,28.6.0.100,us
7be59272-fa1c-4f72-9ca2-cec10d624b65,Mohanad,https://play-lh.googleusercontent.com/a-/ALV-UjVB7jcko5_HdceRmcM_ZwaNbPRt_2v0PdCm0eADpNJjBSL-vi9a,"If I order a couple of items, they are not delivered at one day one time, i get items delivered on 3 times per one day!!! Why force me to pay each time for the cost of delivery and a tip for the delivery? This is soooo bad. I hate it, and I'll always think about how can I avoid using ur service. + If I got a broken item and want to return, NOW WHAT? I paid for a f@#$ing delivery in return of what???????",SHIPPING,1,1,28.6.0.100,2024-03-31 12:52:25,,,28.6.0.100,us
189935ca-fc07-4e72-99b4-61a64b04dd11,Doris Geewhiz,https://play-lh.googleusercontent.com/a/ACg8ocKwG9MR1xJBsQa4Zq8CXlSRGHLi95VEvrsW8ZJla-lAdBPm=mo,"NEVER AGAIN have bought 3 things from amazon and 1 they lost, the second was delivered to the wrong address. If you want to pay for products that NEVER arrive then this is app for you. My advice buy anywhere else if you actually want to receive what you paid for.",SHIPPING,1,1,28.6.0.100,2024-04-03 5:53:45,,,28.6.0.100,us
cb3d4e0c-eefd-4dc6-ad6c-de73e15a9b32,Gary Barlow,https://play-lh.googleusercontent.com/a-/ALV-UjWSwAFcnt69FDaLk_ob9glnniHGjodGszgUNY-Apk9cURIVp3VV,"The ""my orders"" page is missing the most obviously needed filters of all - sort by delivery date and hide already delivered. Why would I want to see delivered items randomly mixed together with the ones I'm waiting on? C'mon Amazon, you know you can do better.",USER-EXPERIENCE,1,0,28.6.0.100,2024-03-24 20:03:58,,,28.6.0.100,us
d2bf0552-6d04-40c4-b15b-3c3c9e7898ab,Elena Goetz,https://play-lh.googleusercontent.com/a/ACg8ocK8_RNFvd6BhKVzsh5SF-PO94Pf9dHmH8Mu2ksD5MxRxPaYTg=mo,"The app is completely bugged! I can't open my orders without the screen starting to flash at me, certain pages just don't load and I've repeatedly been charged double for what I bought! It's almost criminal at this point!",USER-EXPERIENCE,1,0,28.6.0.100,2024-03-25 10:26:31,,,28.6.0.100,us
00ac7f15-f32b-4934-a5bd-109ccdc6c117,Chris Tina,https://play-lh.googleusercontent.com/a-/ALV-UjXEeISNPmN_Le-lxbWwoUiT_AgjRSe5tu1eY0K9T7bO-kWgFP8oHg,Can you fix this darn app already. For the past few weeks it does nothing but glitch and freeze. Yes it's up to date on my end. Beyond irritating when trying to shop and look at review pictures.,USER-EXPERIENCE,1,0,28.6.0.100,2024-04-03 7:55:26,,,28.6.0.100,us
8b678f45-c7be-417b-b25d-b8e06ff8e86f,Amanda Zurla,https://play-lh.googleusercontent.com/a-/ALV-UjUQ8-S3h1Q6DftDKPLdxKMO_pI0ROTIo-v5rWxsm80fqq--9_5D,"Your account gets locked if you add new credit card, trying to buy last minute easter gift for a family member and now my account locked, they want my bank statements.... I declined as I do not feel comfortable giving that information. Future I will be looking at other places to shop... This is scary, been using them for years... Now they want this information... No thank you!",PRIVACY,1,2,28.6.0.100,2024-04-01 6:21:17,,,28.6.0.100,us
b425f5da-d2a5-4973-b3ba-af2fcae48796,Charlie,https://play-lh.googleusercontent.com/a/ACg8ocISEp3P40H5CSGQOjXIGv_zGW56ay8EGJFTwmQfif2sRNrAo_7x=mo,"Amazon is getting worse by the day. I just moved in a new place and 80% of packages are deliveries are being reported as ""undeliverable"". All because I am not literally there 24/7 to be there when packages arrive. This has never been an issue before and seems to be driver specific. Amazon has provided no solutions which defeats the entire purpose of using Amazon at all.",SHIPPING,1,1,28.6.0.100,2024-03-22 12:57:58,,,28.6.0.100,us
acca1f49-35e9-4d3c-be96-c1e4e8f0c828,Mohamed umsultan,https://play-lh.googleusercontent.com/a-/ALV-UjXh9kcRCTCJQWgN7iLwks_XyyDl_cIytdTN11hv5h9JAxU1j2O8,Worst. Application ever if you wan to set payment Method. Or changing the address absolutely the application will not give you the choices of doing it. You call the call center They will never adjust the address and remove the old address. You want to set bank account payment? Yet? You cannot edit. You cannot remove the old one and replace it with new one It is really waste of time.,CUSTOMER-SERVICE,1,1,28.6.0.100,2024-03-31 14:10:04,,,28.6.0.100,us
1101d29d-53c3-4875-a34b-f0f908470b13,Research Mogul,https://play-lh.googleusercontent.com/a-/ALV-UjXTLxFV5xxWfzxobNfwA7_wB4r7hPbNoBSFwMax5o3ILZVpZYY,"Can you assist me in sorting this quandary out? I pay for an Amazon Prime subscription. I use the shopping, books, and video perks. Amazon Video is now, today, hitting me up for MORE money if I want to keep watching WITHOUT ads. Soon my already paid for subscription will dump in advertising unless I pay up MORE Money. It smacks of Double Taxation! If you want to hold the audience hostage to advertising....Then separate it from my Amazon Shopping experience and charge separately for a separateApp",CUSTOMER-SERVICE,1,10,28.2.2.100,2024-03-07 23:21:10,,,28.2.2.100,us
33b11c94-fbc4-4b54-a8bc-fa75260f7f6b,Juicylena,https://play-lh.googleusercontent.com/a-/ALV-UjW-1PxsNxy44ODnB-wZ4_TXfbhdPDysp1oOMAG7K1s98vrZ768QlQ,"Went downhill!! I am a prime customer and been one for many years buying things it was good at first. Past few years it's been bad. Past year I'm almost over it. Sometimes packages don't show up, refund takes almost 2 months, and quality isn't what it used to be. Now they take forever to return your refund saying they have to inspect it now and takes a whole month. I haven't seen my refund in almost a month I returned the product 3 weeks ago. I'm a loyal prime member at tha",CUSTOMER-SERVICE,1,0,28.3.0.100,2024-03-23 17:09:59,,,28.3.0.100,us
10aa7f42-1b6d-449a-9b32-4b77e917bc96,alfredo alvarez,https://play-lh.googleusercontent.com/a-/ALV-UjXWNyKtop-IZNhaNvBznh6vQ7fbDZFKTprQe-gY8GifHF0cKgAo,"Amazon is slowly getting worse, first they decided it was a good idea to remove the option to create a case for your orders not being delivered or arriving broken, and removing all options to contact anyone; just giving you the option to talk with a stupid robot that never solves anything. And now the packages have been consistently arriving in poor shape or not arriving at all, all while Amazon claims they did arrive. I'm uninstalling this app as I won't use Amazon any further.",SHIPPING,1,15,28.2.2.100,2024-01-26 20:18:15,,,28.2.2.100,us
f947e05d-50f0-46d6-a642-6bffdecb0d96,Claudia R.,https://play-lh.googleusercontent.com/a/ACg8ocI48nPicVXmzo7APuU9vDWqolypWoWtpovIgyJmOL157y3qnQ=mo,"App is getting slow, is not responding when adding items into the lists or removing items from the car, you need to restart the app multiple times until it responds. Is an awful experience. UPDATE: I have been trying to order an item for the last 2 days but I can't update my basket to remove couple of items i not longer need. I have ordered the item from Ebay. Prime starts to look like a waste of money.",USER-EXPERIENCE,1,150,28.4.0.100,2024-02-23 10:24:35,,,28.4.0.100,us
7d0804f6-0e4c-406f-9149-cad484b3cac9,Ren Bro,https://play-lh.googleusercontent.com/a-/ALV-UjVAV8vJDBizxxWwcQ2_xKnY7kMzJOWUKS5romjHm0iLpPEsVGA,"Customer service is non-existent. The crazy amount I've spent with only 3 or 4 returns, I have no link for customer service chat and no number to call. Guess I'll buy from other apps or just local. It is easier if there is an issue. The last time I tried contacting them, I had to go through the US chat just to get a Canadian phone number. With all my orders, it's very rare I need to contact them.",CUSTOMER-SERVICE,1,24,28.2.2.100,2024-02-02 22:25:11,,,28.2.2.100,us
4a0e2025-1e2e-4b1b-aa86-cfbbb6acac6c,Rene Kadoo,https://play-lh.googleusercontent.com/a-/ALV-UjXZw5Vca3EEGcGx1CtjhR4Y9tE98CJvYqHf7tBckFros1q9d9QE,"Pop-up window that pops up when you ad an item to the cart is extremely annoying and distracting! Please remove. I want to shop and enjoy it without being hassled to add previously purchased items to cart every time I hit 'Add to Cart'. Very annoying feature. The worked great the way it was. Also, lists can be more simply accessible. Just show my my lists, there are e categories in Lists...unnecessary.",USER-EXPERIENCE,2,211,28.6.0.100,2024-04-03 3:15:42,,,28.6.0.100,us
a8786904-aa29-490a-8e14-99baaacc4697,Mark Flinn,https://play-lh.googleusercontent.com/a-/ALV-UjWoFonBorxUsu5yM9AcIgRE-O6QpukG_TERSZY5SDhGb-fKWan1,"Amazon sucks. Sending ads via notifications. I have the ""deals and promotions"" (or whatever it's called) notification setting turned off in the app. I get a notification that there's a new color of stanley cup! WHO CARES. The overpriced chinese cooling container fad is so ridiculous, and Amazon already smothers us with enough ads; I don't want them being sent as a notification! I go into the app, and sure enough, the deals and promotions toggle is on. Stay out of our settings, Amazon.",USER-EXPERIENCE,2,39,28.6.0.100,2024-03-28 17:41:33,,,28.6.0.100,us
